id,name,sku,quantity,price,expiry_date
1313,HAJMOLA REGULAR TABLETS,1316,1,75,2019-08-08
1327,DOMEL 60 ML SYRUP,1317,2,42.6,2020-08-08
1322,ENVEPE TABLETS,1318,30,4.33,2020-02-02
364,VEET DRY SKIN 25 G CREAM,1319,1,90,2019-08-08
1392,EZIUM 20 MG CAPSUL,1320,14,12.14,2018-03-03
1196,FEAST CHOCOLATE,1321,26,45,2019-02-02
1332,VEET SENSITIVE SKIN 25 G CREAM,1322,1,90,2019-08-08
1328,OSIRIS SYRUP,1323,1,60.86,2019-07-07
1329,CARIPEPTIC SYRUP,1324,1,229.95,2019-08-08
1361,ACICON 40 MG TABLETS,1325,15,20.12,2020-07-07
1339,NEUCEF 125 MG SYRUP,1326,1,115,2018-07-07
1341,ROTEC 50 TABLETS,1327,16,13.57,2018-11-11
1342,SERT 50 MG TABLETS,1328,10,25,2018-04-04
1346,EMKIT TABLETS,1329,15,15.3,2022-02-02
1360,PEPZYM TABLETS,1330,30,8.83,2019-05-05
1351,POLYMALT SYRUP,1331,2,170,2018-12-12
2042,PARLEY CREME BLEACH 40 GR,1332,2,60,2020-01-13
1356,SPIANO 100 MG TABLETS,1333,2,5.5,2019-02-01
1335,DUPHALAC 240 ML SYRUP,1334,1,322,2019-03-03
1349,BETNOVATE N OINMENT 20 GR CREAM,1335,8,55,2019-04-04
1350,NEUCEF DS SYRUP,1336,1,200,2018-02-02
1344,TRAMAL PLUS TABLETS,1337,10,10,2019-03-03
1363,PIOZER 15 MG TABLETS,1338,22,11.42,2020-01-01
1348,CEDROX 500 MG CAPSULES,1339,10,15.42,2019-12-12
1343,SUNNY D SYRUP,1340,2,157,2018-12-12
1338,CURINE EYE DROPS,1341,3,81.6,2019-08-08
1362,ACICON 20 MG TABLETS,1342,20,11.84,2020-02-02
1359,NEEDLE NOVOFINE 0.25X6,1343,3,15,2022-02-05
1353,CALAMOX 156.25 MG  SYRUP,1344,4,70,2019-08-08
1337,HICOBAL TABLETS,1345,20,10.08,2018-07-07
1345,RIVOTRIL 2 MG TABLETS,1346,30,8,2020-02-02
1340,ALSOVINA SYRUP,1347,2,110,2019-05-05
1354,ARQ-E-GULAB QARSHI 60 ML,1348,11,30,2019-09-09
1352,CALAMOX DS 312 .5 MG SYRUP,1349,4,109,2019-08-08
1336,REVITALE MULTI TABLETS,1350,2,178.52,2019-03-02
1355,ARQ-E-GULAB QARSHI 120 ML,1351,7,40,2018-12-12
1358,NEEDLE NO 24,1352,43,3,2020-06-06
1347,HI-D3,1353,10,126.5,2019-03-03
1368,OSAM-D TABLETS,1354,60,7.5,2019-05-05
1371,HUMULIN N,1355,0,609,2019-09-16
1372,HUMULIN R,1356,0,609,2018-09-09
1389,GLUCOVANCE 500 MG TABLETS,1357,30,2.83,2020-03-03
2043,PARLEY FAIRNESS CREAM ,1358,2,130,2019-11-15
1376,NEEGE 40 MG TABLETS,1359,31,15.71,2020-09-09
1370,SAMEROL-N FORTE TABLETS,1360,19,4.12,2019-03-03
1378,SITON PLUS CREAM,1361,9,175,2019-07-07
1383,CORNETTO FLIERT BERRY,1362,22,55,2018-08-08
1380,PLASENZYM TABLETS,1363,60,8.9,2020-04-04
1387,LEFLOX 500 MG TABLETS,1364,14,28.5,2019-09-09
1381,MAXPAN 200 DS SYRUP,1365,2,220,2018-02-02
1385,HAPPY LIFE CONDOMS,1366,2,30,2018-03-03
1373,WAX-AID,1367,3,22,2020-04-04
463,MORTEIN ULTRA FAST 400 ML ,1368,2,360,2019-08-08
1384,MALCIFER-F SYRUP,1369,2,120,2019-09-09
1331,MYONAL 50 MG TABLETS,1370,40,14.53,2022-02-02
1390,ATIZOX SYRUP,1371,2,69,2018-02-02
1391,EZIUM 40 MG CAPSUL,1372,10,21.72,2018-09-09
1364,PIOZER 30 MG TABLETS,1373,0,19.28,2020-06-06
1379,SIMGESIC TABLETS,1374,40,9.5,2018-05-05
1382,MAXPAN 100 SYRUP,1375,3,145,2019-01-01
1365,PANZOL 40 MG TABLETS,1376,10,33.75,2019-04-04
1366,SAMEROL-N TABLETS,1377,60,3.69,2019-02-02
1369,BISLERI TABLETS,1378,7,8.46,2019-07-07
100,MECOBAL TABLETS,1379,0,6.66,2020-08-08
1367,OMEZOL 20 MG CAPSUL,1380,28,11,2020-10-02
1377,TERBISIL 125 MG TABLETS,1381,8,25,2019-12-12
1374,WHITE GOLD BLACK CREAM ,1382,2,240,2019-06-06
1393,CALAMIX-V LOTION,1383,1,160,2019-05-05
1394,BIOVIT-M TABLETS,1384,30,10.83,2018-10-10
1396,BETAGENIC CREAM,1385,2,45,2020-07-07
1395,ALWAYS MAXI THICK LONG 28 PECE,1386,2,380,2020-02-02
1409,GPRIDE-M SR 1 MG_500 MG TABLETS,1387,30,5,2019-03-03
1416,BUEPRON INJECTION,1388,4,60,2019-10-03
1398,NEURO-CARE TABLETS,1389,20,17.5,2018-04-04
1400,LIPILOW 20 MG TABLETS,1390,10,18,2018-05-05
1401,BLAZE 50 MG TABLETS,1391,20,11.25,2018-12-12
1403,METODINE DF TABLETS,1392,13,4.93,2020-02-02
1405,NEPAC DROPS,1393,1,280,2018-04-04
1414,D KUFF JOSHANDA,1394,39,10,2020-12-12
1630,AFCO CHEST SYRUP,1395,9,75,2019-10-10
1406,GOURIC 80 MG TABLETS,1396,17,30.75,2018-04-04
1412,CARDIOSIL PLUS 5 MG_80 MG,1397,30,10,2018-03-03
1402,PREDNISYNTH EYE DROPS,1398,2,43,2019-02-02
1413,ZN PLUS SHAMPOO,1399,1,165,2018-09-09
1404,DEXOFLOX EYE DROPS,1400,2,101.43,2019-06-06
1418,BURNALA CHINA 18,1401,26,60,2019-10-03
1419,BURNALA CHINA 16,1402,1,60,2019-10-03
1420,BURNALA CHINA 20,1403,2,110,2021-02-02
1407,GOURIC 40 MG TABLETS,1404,12,18,2018-04-04
1410,PHILOSOPHER HAIR OIL LARGE,1405,2,300,2019-02-02
1397,BETAGENIC OINTMENT,1406,4,50,2018-06-06
1417,TRAMAL CAPSULES,1407,17,14.75,2022-02-02
1415,NERVON INJECTION,1408,3,50,2018-04-04
1411,MEDICAM TOOTHPASTE 70 G,1409,2,80,2020-03-03
1408,AIRTAL 100 MG TABLETS,1410,24,10,2021-03-03
1399,SPIROMIDE 40 MG TABLETS,1411,40,6.25,2019-04-04
1422,MEDICARE CORD CLAMP CHINA,1412,1,50,2022-02-05
1425,DETTOL 50 ML,1413,2,50,2022-06-06
1423,SURGICAL GLOVES 7 1_2,1414,1,70,2022-02-05
1424,SURGICAL GLOVES 7.0,1415,2,70,2022-02-05
1426,HY-CORTISONE 100 MG,1416,1,84,2019-08-08
1427,TANZO 4.5 G INJECTION,1417,1,805,2018-07-07
1441,NEO-K 500 MG TABLETS,1418,2,16.19,2021-06-06
1445,SALOANSPAK,1419,20,50,2019-05-05
1386,UNETOX-T TABLETS,1420,30,1,2020-09-09
1443,FIEDIC GEL,1421,5,60,2019-06-06
1437,BLACK SEED OIL,1422,2,75,2018-10-10
1442,DARVIN TABLETS,1423,24,10,2018-11-11
1444,PHLOGIN GEL,1424,1,75,2019-04-04
1435,FUSIL CREAM,1425,1,135,2019-02-02
1446,IBERET 500 SYRUP,1426,1,50.4,2018-07-07
1448,SURFICOL 60 ML SYRUP,1427,4,55,2020-08-08
1433,VENOFER INJECTION,1428,0,520,2018-11-11
1440,THEOGRAD 350 MG TABLETS,1429,0,2.29,2020-05-05
1421,HAJMOLA REGULAR SHASHY,1430,137,2,2019-08-08
1447,BRONOCHOL SYRUP,1431,6,65,2019-11-11
1436,PHILOSOPHER HAIR OIL SMALL,1432,2,100,2019-02-02
1428,CONCOR 5 MG TABLETS,1433,57,11.31,2020-07-07
1439,MONTIGET 10 MG TABLETS,1434,17,22.45,2020-08-08
1434,LAZMA CREAM,1435,1,175,2020-01-01
1432,FLEXIA 60 MG TABLETS,1436,20,10.2,2019-04-04
1429,DURAGESIC TABLETS,1437,45,2.55,2019-02-02
1431,TEGRAL 2% SYRUP,1438,6,81.62,2020-10-10
1430,TENORMIN 25 MG TABLETS,1439,25,5.23,2021-03-03
1438,SPASFON TABLETS,1440,21,16.76,2022-09-09
1449,KHAMEERA GAOZUBAN SADA 100 GR QARSHI,1441,1,100,2019-01-01
1450,SAFOOF-E-TABKHIR QARSHI,1442,4,110,2019-04-04
1451,SUPARIPAK QARSHI,1443,3,100,2020-01-01
1452,TILA MUQAVI SHAHI 8 ML,1444,0,210,2018-12-12
1453,TILA MUSAKAN NO 1 8 ML,1445,2,150,2018-12-12
1456,INDOMETHACIN CAPSULES,1446,170,2.75,2020-03-03
1468,BIOPLASGEN NO 21 TABLETS,1447,4,240,2022-01-01
1458,GINCAVE D TABLETS,1448,80,11,2019-02-02
336,LOMOTIL TABLET,1449,0,1,2020-03-03
1461,KNIGHT RIDER CREAM,1450,4,240,2020-01-10
1463,ZAIMEX TABLET,1451,222,5,2019-03-03
1464,SOFTIN 10 MG TABLET,1452,30,5.94,2022-09-09
1465,NOVOVATE-N 5 GR CREAM,1453,9,13.5,2019-11-11
1466,NOVOPHENICOL EYE OINTMENT,1454,11,15,2018-02-02
1467,BLUDOL 200 TABLETS,1455,55,0.88,2018-05-05
1460,KAOLIN POULTICE,1456,3,30,2019-03-03
1473,BISLERI 120 ML SYRUP,1457,2,148.5,2019-08-08
1469,FOLIC ACID ZAFA TABLETS,1458,3,44.85,2020-11-11
1474,PERIDONE 120 ML SYRUP,1459,1,84,2018-04-04
1476,NEUROBION TABLETS,1460,55,5.5,2019-03-03
1471,SIMILONE LOZ TABLETS,1461,500,1,2019-09-09
1462,LENWIN 500 MG CAPSULES,1462,16,14.16,2018-06-06
1472,EYEBREX DROPS,1463,2,144.39,2018-06-06
1457,INDROP D3 INJECTION,1464,2,165,2021-07-07
1475,PASMOLEX 120 ML SYRUP,1465,1,220.5,2019-06-06
1455,BEXACIM 100 MG SYRUP,1466,2,180,2019-06-06
1478,ARTIFEN 50 MG TABLETS,1467,55,4.03,2019-05-05
1477,NEUROBION INJECTION,1468,19,22.2,2018-07-07
1470,BAYCUTEN-N CREAM,1469,5,73.97,2019-06-06
1480,BLUDOL 120 ML SYRUP,1470,3,49,2019-08-08
1483,MALTOFER DROPS,1471,1,170,2018-09-09
1497,TOBRA-D EYE DROPS,1472,1,115,2019-09-09
1479,ERYTHROCIN DROPS,1473,3,42.95,2018-12-12
1485,BETNOVATE LOTION,1474,1,151,2018-01-01
1487,ASTHOTIFEN 60 ML SYRUP,1475,3,43,2019-01-01
1499,GYNOSPORIN VAGINAL CREAM,1476,5,99.9,2020-07-07
1493,MAGURA 0.5 MG TABLETS,1477,50,2.36,2018-05-05
1494,LEVOCAL 250 MG TABLETS,1478,48,25,2018-08-08
1495,CECLOR 250 MG CAPSULES,1479,12,29.2,2018-08-08
1502,TEXCOL DMD SYRUP,1480,2,26,2019-05-05
1486,SUNNY D DROPS,1481,2,300,2019-01-01
1506,MEIJI LACTOLESS MILK,1482,1,685,2018-06-11
1492,LAPRAZOLE 30 MG CAPSULES,1483,20,14.71,2018-06-06
1501,RELCID TABLETS,1484,18,5.83,2018-06-06
1491,CALDREE 600 TABLETS,1485,20,16.3,2019-06-06
1481,BREEKY 200 MG TABLETS,1486,28,10,2019-04-04
1482,DESORA 5 MG TABLETS,1487,3,13,2018-10-10
1459,SUCRAL DROPS FATHER,1488,2,100,2018-04-04
1500,PEDROL TABLETS,1489,248,1,2019-06-06
1504,D-MAX DROPS MATRIX,1490,3,305,2019-09-09
1505,BF P MILK,1491,1,790,2018-08-16
1507,ARCEVA 40_240 MG TABLETS,1492,22,33.47,2019-04-04
1503,MAXNA 500 MG CAPSULES,1493,10,12.67,2022-02-02
1124,CUP MANGO 100 ML,1494,17,45,2018-09-09
1388,LEFLOX 250 MG TABLETS,1495,7,15.9,2020-07-07
1490,ATARAX 10 MG TABLETS,1496,275,0.64,2019-09-28
1496,SUNNY D INJECTION,1497,3,163,2019-06-06
1489,ARCEVA DS 30 ML SYRUP,1498,1,150,2018-08-08
1509,FEXET 120 MG TABLETS,1499,17,16.19,2020-08-08
1515,ADICOS M SYRUP,1500,2,35,2021-03-03
1530,SHAPER BAIG 12X15,1501,3,50,2022-02-05
1508,PARAXYL 20 MG TABLETS,1502,10,26.7,2019-05-05
1512,PULMOSAL SYRUP,1503,5,65,2022-10-10
1513,TOBREX DROPS,1504,1,223.62,2018-02-02
1518,PATADIN EYE DROPS,1505,1,170,2018-05-05
1522,STARCOX 60 MG TABLETS,1506,10,10.21,2019-03-03
1525,REIN 50 MG CAPSULE,1507,6,28.73,2018-02-02
1524,LOTRICORT CREAM,1508,4,88,2020-10-10
1529,TASMI 20 MG TABLETS,1509,8,12.35,2019-01-01
1531,SHAPER BAIG 10X13,1510,12,50,2022-02-05
1516,MULTIBIONTA INJECTION,1511,5,42,2018-03-03
1536,SPEDICAM 8 MG TABLETS,1512,20,13,2018-09-09
1533,SANTE 40 MG CAPSULES,1513,14,18.11,2019-04-04
1535,EXEN D TABLETS,1514,8,20,2019-06-06
1526,REJUVA SACHETS,1515,10,20,2018-06-06
1528,ZOLANIX 150 MG CAPSULE,1516,5,99.75,2019-04-04
1484,DEXA-N CREAM,1517,9,27.5,2020-03-03
1520,BERICA 60 MG TABLETS,1518,20,10,2019-05-05
1532,SHAPER BAIG 15X18,1519,1,50,2022-02-05
1488,ARCEVA 30 ML SYRUP,1520,2,90,2018-08-08
1511,FEXET D 60 MG + 120 MG TABLETS,1521,21,11.8,2020-03-03
1517,DICLOZAF INJECTION,1522,23,10,2019-10-10
1527,FASTUM GEL,1523,0,257,2021-02-02
1521,DEEP HEAT CREAM,1524,2,250,2019-03-03
1514,FELDENE 20 MG TABLETS,1525,48,11.25,2019-08-08
1510,FEXET 60 MG TABLETS,1526,20,9.32,2020-06-06
1636,KOBEC EYFEM OINTMENT,1527,1,59.58,2018-03-03
1542,RANI KHAIT TABLETS,1528,3,20,2022-02-05
1523,DAKTARIN ORAL GEL,1529,1,118.62,2020-06-06
1540,PLASIL TABLETS,1530,27,8.9,2018-02-02
1539,POLYPEP 40 MG TABLETS,1531,8,17.46,2019-07-07
1543,ICHTHAMMOL GLYCERIN 30 GR,1532,9,40,2019-01-01
1555,LASORIDE TABLETS,1533,64,3.81,2020-06-06
1544,XALTIDE INHALER,1534,1,300,2019-12-12
1545,XECOMB EAR DROPS,1535,3,44.63,2019-07-07
1546,UNICROL BANANA FLAVOUR SYRUP,1536,4,70,2019-01-01
1547,UNICROL MINT FLAVOUR SYRUP,1537,5,70,2019-03-03
1550,TOOT SIAH MALATHI SYRUP LASANI,1538,1,90,2020-08-08
1551,BIO-COF SYRUP,1539,10,80,2020-07-07
1541,CERELAC APPLE PEAR STRAWBRY,1540,1,210,2018-07-07
1538,ANAFORTAN PLUS TABLETS,1541,9,11.66,2021-06-07
1562,ZYOCAINE GEL,1542,3,25,2019-06-06
1548,REX 60 ML SYRUP,1543,5,32,2019-07-07
1554,NEOGAB 300 MG CAPSULES,1544,22,21.73,2020-07-07
1556,MINICOL DROPS,1545,3,30,2018-05-05
1558,INDROP D3 CAPSULES,1546,1,200,2019-05-05
1534,SECURE 400 MG CAPSULES,1547,7,80,2019-12-12
1557,AVINZA 40 MG CAPSULES,1548,17,23.07,2018-04-04
1549,TERCICA 60 ML SYRUP,1549,3,51.01,2019-08-08
2044,PARLEY FAIRNESS CREAM TUBE,1550,6,50,2020-01-23
1559,DIAGESIC EXTRA TABLETS,1551,47,10,2018-10-10
1552,PEPTOGEL SYRUP,1552,4,70,2019-04-04
778,FACE FRESH CREAM SMALL,1553,1,85,2019-08-08
1553,COFREST SYRUP,1554,1,59,2020-01-01
1564,PROTHIADEN 75 MG TABLETS,1555,20,3.3,2018-04-04
1566,GARNIER MEN FACE WASH,1556,1,189,2018-02-02
1567,GARNIER FAIRNESS FACE WASH,1557,1,129,2019-05-05
1570,MINT FRESH HERBAL TOOTHPASTE 50 ML,1558,1,80,2018-09-09
1537,BELAIR 5 MG TABLETS,1559,15,5.5,2019-05-05
1573,HYLIXIA PLUS SYRUP,1560,2,129,2019-02-02
1574,CALAN 40 MG TABLETS,1561,100,1.8,2019-04-04
1454,ENZICLOR GEL,1562,2,76.5,2019-08-08
1578,LACTODIL SYRUP,1563,1,170.92,2019-02-02
1580,QUINOX 200 MG TABLETS,1564,40,12.5,2019-03-03
1577,FROBEN GEL 50 GR,1565,2,226.55,2018-03-03
1576,VALAM 5_80 MG TABLETS,1566,33,18,2019-08-08
1585,FYLONE 250 MG TABLETS,1567,10,12.5,2018-03-03
1589,RELISPA 80 MG FORTE TABLETS,1568,17,3.85,2022-03-03
1581,ISPAGHOL QARSHI 170 G,1569,3,340,2020-02-02
1571,COMPLETE CARE HERBAL TOOTHPASTE 100 ML,1570,1,150,2019-01-01
1584,VALAM 5_160 MG TABLETS,1571,14,25,2019-05-05
1579,DELTACORTRIL ENTERIC COATED 5 MG TABLETS,1572,1,303,2019-06-06
1637,MOXIGAN EYE DROPS,1573,2,183.6,2019-03-03
1586,WOXICAM 20 MG TABLETS,1574,11,8.75,2019-08-08
1587,KARE-Z TABLETS,1575,20,19.25,2019-06-06
1588,SYNO-V TABLETS,1576,20,19.25,2018-04-04
2045,PARLEY WHITENING SERUM,1577,3,100,2020-02-16
1568,GARNIER PURIFYING FACE WASH,1578,1,129,2018-02-02
1569,MINT FRESH HERBAL TOOTHPASTE 100 ML,1579,1,150,2018-10-10
1583,NOVOTEPH 40 MG CAPSULES,1580,38,17.85,2020-01-01
1563,PROTHIADEN 25 MG TABLETS,1581,70,1.4,2018-04-04
1565,NO-SPA FORTE TABLETS,1582,63,13.85,2019-06-06
1593,RULING 20 MG CAPSULES,1583,14,12.85,2018-07-07
1572,ROSE PETAL TISSUE SMALL,1584,2,95,2019-10-10
1596,OSNATE D 120 ML SYRUP,1585,1,266,2018-01-01
933,CHOC BAR 55 ML,1586,6,20,2019-02-02
1658,FEBROL XTRA TABLETS,1587,55,1.5,2018-12-12
1063,ENO LEMON SACHETS,1588,105,5,2020-10-10
1652,ROCEPHIN 500 MG INJECTION,1589,2,350,2019-01-01
1590,SIRON 120 ML SYRUP,1590,1,185,2018-02-02
1654,NIDO 3 PLUS MILK,1591,1,425,2018-10-10
1655,TREVIAMET 50 MG+1000 MG TABLETS,1592,14,24.5,2019-10-10
1249,KESTINE 10 MG TABLETS,1593,45,14.9,2019-10-10
994,LOTRICORT-G CREAM,1594,2,82,2020-10-10
1638,CEFIGET 400 MG CAPSULES,1595,5,65.8,2018-09-09
1639,OSSTIUM SACHET,1596,7,80,2018-06-06
1651,VALTEC 80 MG TABLETS,1597,28,8.92,2018-05-05
1591,PHUSILAN CREAM,1598,2,165,2020-05-05
1375,CONTRACTUBEX GEL,1599,2,165.5,2020-06-06
1650,PRODENT 40 GR DENTAL TOOTHPASTE,1600,2,55.13,2018-08-08
1657,LUBREX LOTION,1601,1,145,2018-12-12
1594,GVIA M 50 MG_500 MG TABLETS,1602,17,13.92,2018-12-12
1656,TREVIAMET 50 MG+500 MG TABLETS,1603,42,23.85,2019-09-09
1268,ACORT CREAM,1604,1,57.1,2020-08-08
2046,PARLEY AVOCADO FACE WASH,1605,1,120,2019-05-03
1659,CEFHEIM 500 MG CAPSULES,1606,26,16.7,2018-03-03
1595,BIFLOR SACHET,1607,8,40,2019-01-01
1653,ROCEPHIN 1000 MG INJECTION,1608,1,672,2018-08-08
1575,PYODINE GEL,1609,3,74.36,2020-02-02
1592,RULING 40 MG CAPSULES,1610,28,17.85,2018-04-04
1661,ORINASE-MET 2.0 TABLETS,1611,30,8.5,2020-09-09
1660,ORINASE-MET 1.0 TABLETS,1612,30,5,2019-04-04
1663,BENZIBIOTIC 0.6 MILLION UMIT INJECTION,1613,3,15,2019-01-01
1664,DISTALGESIC 37.5_325MG TABLETS,1614,19,10,2018-06-06
1665,ZORAT 10 MG TABLETS,1615,10,6,2019-02-02
1666,SANIPLAST BANDAGE SPOT UNI FEROZ,1616,3,25,2019-10-03
1667,SANIPLAST BANDAGE LARGE UNI FEROZ,1617,2,40,2019-10-03
1668,SANIPLAST BANDAGE MEDIUM UNI FEROZ,1618,3,29,2019-10-03
1670,UNIPLAST-F BANDAGE,1619,160,1,2020-03-03
1671,JOHNSONS BABY MILK SOAP,1620,0,80,2022-02-05
1672,CAC 1000 PLUS ICE CREAM SODA FLAVOUR TABLETS,1621,0,122,2018-07-07
1673,WHITENING CREME BLEACH,1622,0,85,2019-04-04
1669,PANADOL FORTE SYRUP,1623,4,54.52,2018-09-09
1675,AQUAFINA 500 ML WATER,1624,0,30,2019-10-10
1674,COREX-D 60 ML SYRUP,1625,11,42.31,2019-07-07
1683,MYFOL TABLETS,1626,37,9.36,2018-09-09
1054,EVOFIX 200 MG DS SYRUP,1627,2,182.57,2018-12-12
2047,ORTHO-FLEX FORTE TABLETS,1628,90,3.53,2019-09-09
1676,RED LYCHEE 1500 ML,1629,3,80,2022-02-05
1685,PARAXYL CR 25 MG TABLETS,1630,30,31.5,2018-06-06
1686,PARAXYL CR 12.5 MG TABLETS,1631,30,21,2018-07-07
1680,2SUM 2000 MG INJECTION,1632,2,330,2019-02-02
1681,GABLIN 75 MG CAPSULES,1633,28,18.85,2018-08-08
1662,SOFVASC 5 MG TABLETS,1634,30,6.75,2018-12-12
1682,CLOMID 50 MG TABLETS,1635,10,35,2021-07-07
1678,VOREN SR 100 MG TABLETS,1636,20,6.66,2019-07-07
1679,METEOSPASMYL CAPSULES,1637,20,12,2019-03-03
1684,ARTEM DS PLUS 40_240 TABLETS,1638,1,37.95,2018-08-08
1687,DE-LICE SHAMPOO,1639,1,140,2021-08-08
1689,CAL ONE D TABLETS,1640,30,7.5,2019-04-04
1690,HAMDAM CONDOM,1641,12,40,2018-12-12
1698,CEFHEIM 125 MG SYRUP,1642,5,82,2018-04-04
1688,QALSAN-D STRAWBERRY FLAVOUR TABLET,1643,0,103,2018-06-06
1703,MERCIP 500 MG TABLETS,1644,4,22.5,2020-08-08
1708,CIPROXIN 500 MG TABLETS,1645,9,51.18,2020-05-05
1697,SITAGLU 50 MG TABLETS,1646,28,21.42,2018-07-07
660,REX TABLET,1647,139,4.2,2019-08-08
2048,LAME 10 MG TABLETS,1648,7,8.33,2020-07-07
1700,MEGAXIM 400 MG CAPSULES,1649,4,70,2018-02-02
1695,ARTEM  PLUS 30_180 SYRUP,1650,2,172.5,2018-10-10
1713,LECUO CURE 10 CAPSULES,1651,1,150,2018-04-10
1710,CEO-D TABLETS,1652,18,16.25,2019-10-10
1701,MYTIL 500 MG TABLETS,1653,10,29.5,2019-05-05
1704,SITAGLU MET 50_500 MG TABLETS,1654,27,22.5,2019-09-09
1693,PARAXYL CR 37.5 MG TABLETS,1655,12,37.95,2019-02-02
1711,SCABRID LOTION,1656,3,77,2018-11-11
1691,SPRINGLEY WATER 500 ML QARSHI,1657,12,30,2019-01-01
1707,CIPROXIN 250 MG TABLETS,1658,10,29.08,2022-07-07
1694,COLOSPAS 135 MG TABLETS,1659,25,5.83,2019-08-08
1702,ARTEM DS PLUS 80_480 TABLETS,1660,6,63.25,2018-10-10
1712,RELTUS DM SYRUP,1661,3,57,2020-03-03
1692,MOTIVAL TABLETS,1662,138,2.16,2018-09-09
1709,NEPLOX 550 MG TABLETS,1663,14,7.15,2019-05-05
1677,RED ANAAR 1500 ML,1664,1,80,2022-02-05
1699,PASBAN 240 ML SYRUP,1665,6,110,2019-11-11
1706,HILGAS 120 ML SYRUP,1666,1,245,2018-09-09
1696,ARTEM  PLUS 15_90 SYRUP,1667,2,207,2018-08-08
1714,EVOCHECK GLUCOMETER STRIPS,1668,2,1300,2019-06-06
1717,HIVATE OINTMENT,1669,0,80,2019-10-03
1716,ACSOLVE 1% LOTION,1670,1,150,2019-02-02
1721,TRAMAL SR TABLETS,1671,21,26.55,2019-02-02
1722,AVSAR 160_10 TABLETS,1672,16,30,2019-08-08
1723,DISPRIN CV TABLETS,1673,42,1.09,2019-01-01
1724,FLUACT SYRUP,1674,1,140,2018-06-06
1725,CALAMOX DROPS,1675,3,60.86,2019-09-09
1726,HYDROGEN 450 ML,1676,1,49.6,2018-07-07
1732,NEOGAB 100 MG CAPSULES,1677,32,10.58,2020-08-08
1737,XEGTIN 20 MG CAPSULES,1678,18,8.75,2018-02-02
1730,EXTOR 10_160 MG TABLETS,1679,4,29.85,2019-06-06
1731,SURBEX Z LARGE TABLETS,1680,1,315.19,2018-11-11
2049,PARLEY PEACH FACE WASH,1681,1,120,2019-05-02
1733,KESTINE 20 MG TABLETS,1682,8,19.44,2018-04-04
1718,HIMALAYA FACE WASH 100ML,1683,2,210,2019-04-04
1742,SAFOQUIN CREAM,1684,2,50,2018-09-09
1741,CLOZOX CREAM,1685,1,23.45,2019-04-04
1729,VOVERON GEL,1686,9,60,2019-02-02
1738,ITAGLIP+PLUS 50 MG+500 MG TABLETS,1687,14,18,2018-05-05
1734,FIBO SYRUP,1688,2,255,2018-07-07
1736,AZIT 250 MG CAPSULES,1689,24,19.98,2019-10-10
1739,CIDINE 1 MG TABLETS,1690,30,17.5,2022-01-01
1715,ULCENIL 120 ML SYRUP,1691,1,80,2018-09-09
1735,FAKIRI MARHUM,1692,7,60,2020-03-03
1720,XORMET XR 500 MG TABLETS,1693,90,1.03,2019-08-08
1719,PARLEY NO MARKS CREAM ,1694,8,225,2020-04-23
1728,BRUFEN 600 MG TABLETS,1695,33,3.04,2019-10-10
1727,FRUITY,1696,27,15,2019-10-03
1748,NS 1000 ML DRIP,1697,2,55,2021-06-06
1747,FLUCON 150 MG CAPSULES,1698,3,120,2019-03-03
1756,GROTALL TABLETS,1699,1,695,2019-09-09
1760,BETADERM NM CREAM,1700,1,74.75,2018-03-03
1761,NEUROMET TABLETS,1701,30,10.82,2019-04-04
1751,CAC 1000 PLUS MANGO FLAVOUR SUGAR FREE TABLETS,1702,0,124.44,2019-06-06
1752,MYOLAX 4 MG TABLETS,1703,20,18.75,2018-05-05
1762,RELAXIN 3 MG TABLETS,1704,80,3.5,2020-05-05
1744,FEMIDOL+PLUS TABLETS,1705,64,3.85,2018-04-04
1745,REJUVA TABLETS,1706,1,540,2018-06-06
1746,POLYMALT-F TABLETS,1707,50,9.76,2018-08-08
1768,AKSEER-E-JIGER SYRUP,1708,1,100,2019-05-05
1743,AMARYL MS.R 2 MG_500 MG TABLETS,1709,22,18,2018-08-08
1763,JARDIN TABLETS,1710,6,7.2,2018-12-12
1764,RITE SALT 70 GR FATHER,1711,2,40,2019-12-12
1765,NAYSPA ORAL DROPS,1712,0,360,2019-09-09
2050,MAKSIN 250 MG TABLETS,1713,31,25.5,2019-09-09
1766,CARE PEACH BLEACH CREAM ,1714,22,10,2020-08-12
1754,SENSE-T TOOTH PASTE 100 GR,1715,0,93.08,2018-08-29
1758,QUFEN SR 100 TABLETS,1716,5,9.73,2019-05-05
1759,PELTON 10 MG TABLETS,1717,33,4.1,2018-12-12
1769,MULTIBIONTA SYRUP,1718,1,49.37,2018-06-06
1771,SLATE 125 MG SYRUP,1719,1,170,2018-10-10
1770,PILO CM TABLETS,1720,2,60,2021-05-05
1757,ZICURE 250 MG CAPSULES,1721,7,25.5,2019-07-07
1749,BUSRON 5 MG TABLETS,1722,50,9.85,2020-06-06
1767,ALMOND OIL 10 ML QARSHI,1723,3,80,2019-01-01
1782,LOWPLAT 75 MG TABLETS,1724,10,14.28,2020-07-07
1773,TRONOLANE CREAM,1725,0,38.96,2019-05-05
1775,ULSANIC 500 MG TABLETS,1726,17,3.91,2019-02-02
1776,RUMOL CREAM,1727,0,120,2018-03-03
1777,SYNGAB 75 MG CAPSULES,1728,14,18.57,2018-06-06
